file,shape,dtype,ndim,min,max,mean,std,error
data\official\train\train\GT\003155.npy,"(256, 256)",float32,2,0.0,1.0,0.29784953594207764,0.18808169662952423,
data\official\train\train\GT\003156.npy,"(256, 256)",float32,2,0.0,1.0,0.35342109203338623,0.15372541546821594,
data\official\train\train\GT\003157.npy,"(256, 256)",float32,2,0.0,1.0,0.4945910573005676,0.21096743643283844,
data\official\train\train\GT\003158.npy,"(256, 256)",float32,2,0.0,1.0,0.49281057715415955,0.20728953182697296,
data\official\train\train\GT\003159.npy,"(256, 256)",float32,2,0.0,1.0,0.4856431484222412,0.20245173573493958,
data\official\train\train\GT\003160.npy,"(256, 256)",float32,2,0.0,1.0,0.4570508599281311,0.1977236270904541,
data\official\train\train\GT\003161.npy,"(256, 256)",float32,2,0.0,1.0,0.5325227379798889,0.15900114178657532,
data\official\train\train\GT\003162.npy,"(256, 256)",float32,2,0.0,1.0,0.5121500492095947,0.18196210265159607,
data\official\train\train\GT\003163.npy,"(256, 256)",float32,2,0.0,1.0,0.5361344814300537,0.17843112349510193,
data\official\train\train\GT\003164.npy,"(256, 256)",float32,2,0.0,1.0,0.5297344923019409,0.2640250623226166,
data\official\train\train\GT\003165.npy,"(256, 256)",float32,2,0.0,1.0,0.5079748630523682,0.24195514619350433,
data\official\train\train\GT\003166.npy,"(256, 256)",float32,2,0.0,1.0,0.506464421749115,0.24173679947853088,
data\official\train\train\GT\003167.npy,"(256, 256)",float32,2,0.0,1.0,0.5037265419960022,0.2530580759048462,
data\official\train\train\GT\003168.npy,"(256, 256)",float32,2,0.0,1.0,0.40421852469444275,0.35195618867874146,
data\official\train\train\GT\003169.npy,"(256, 256)",float32,2,0.0,1.0,0.15125325322151184,0.15171906352043152,
data\official\train\train\GT\003170.npy,"(256, 256)",float32,2,0.0,1.0,0.1583743691444397,0.15981602668762207,
data\official\train\train\GT\003171.npy,"(256, 256)",float32,2,0.0,1.0,0.19018587470054626,0.19370655715465546,
data\official\train\train\GT\003172.npy,"(256, 256)",float32,2,0.0,1.0,0.8181273937225342,0.09318625926971436,
data\official\train\train\GT\003173.npy,"(256, 256)",float32,2,0.0,1.0,0.44816040992736816,0.1415625512599945,
data\official\train\train\GT\003174.npy,"(256, 256)",float32,2,0.0,1.0,0.44062909483909607,0.12679645419120789,
data\official\train\train\GT\003175.npy,"(256, 256)",float32,2,0.0,1.0,0.4351508617401123,0.1121402382850647,
data\official\train\train\GT\003176.npy,"(256, 256)",float32,2,0.0,1.0,0.20963869988918304,0.1094077080488205,
data\official\train\train\GT\003177.npy,"(256, 256)",float32,2,0.0,1.0,0.4106583595275879,0.22727546095848083,
data\official\train\train\GT\003178.npy,"(256, 256)",float32,2,0.0,1.0,0.40875789523124695,0.22497986257076263,
data\official\train\train\GT\003179.npy,"(256, 256)",float32,2,0.0,1.0,0.393898069858551,0.22099918127059937,
data\official\train\train\GT\003180.npy,"(256, 256)",float32,2,0.0,1.0,0.5666319131851196,0.30714163184165955,
data\official\train\train\GT\003181.npy,"(256, 256)",float32,2,0.0,1.0,0.4965226650238037,0.1617671549320221,
data\official\train\train\GT\003182.npy,"(256, 256)",float32,2,0.0,1.0,0.47946926951408386,0.15486936271190643,
data\official\train\train\GT\003183.npy,"(256, 256)",float32,2,0.0,1.0,0.5044594407081604,0.16374868154525757,
data\official\train\train\GT\003184.npy,"(256, 256)",float32,2,0.0,1.0,0.339149534702301,0.27017873525619507,
data\official\train\train\GT\003185.npy,"(256, 256)",float32,2,0.0,1.0,0.2334481179714203,0.206540048122406,
data\official\train\train\GT\003186.npy,"(256, 256)",float32,2,0.0,1.0,0.23660726845264435,0.20210181176662445,
data\official\train\train\GT\003187.npy,"(256, 256)",float32,2,0.0,1.0,0.2140468955039978,0.1909123808145523,
data\official\train\train\GT\003188.npy,"(256, 256)",float32,2,0.0,1.0,0.6280187368392944,0.09517373144626617,
data\official\train\train\GT\003189.npy,"(256, 256)",float32,2,0.0,1.0,0.5176723003387451,0.12367083877325058,
data\official\train\train\GT\003190.npy,"(256, 256)",float32,2,0.0,1.0,0.5163345336914062,0.12260960042476654,
data\official\train\train\GT\003191.npy,"(256, 256)",float32,2,0.0,1.0,0.5096842050552368,0.1284453421831131,
data\official\train\train\GT\003192.npy,"(256, 256)",float32,2,0.0,1.0,0.2521718740463257,0.20915167033672333,
data\official\train\train\GT\003193.npy,"(256, 256)",float32,2,0.0,1.0,0.48253700137138367,0.35843050479888916,
data\official\train\train\GT\003194.npy,"(256, 256)",float32,2,0.0,1.0,0.5043792128562927,0.3496073782444,
data\official\train\train\GT\003195.npy,"(256, 256)",float32,2,0.0,1.0,0.5228390097618103,0.35084474086761475,
data\official\train\train\GT\003196.npy,"(256, 256)",float32,2,0.0,1.0,0.3825715482234955,0.26789116859436035,
data\official\train\train\GT\003197.npy,"(256, 256)",float32,2,0.0,1.0,0.2300320416688919,0.2353418618440628,
data\official\train\train\GT\003198.npy,"(256, 256)",float32,2,0.0,1.0,0.20016174018383026,0.20939326286315918,
data\official\train\train\GT\003199.npy,"(256, 256)",float32,2,0.0,1.0,0.24915571510791779,0.24259096384048462,
data\official\train\train\NoisyLR\000000.npy,"(128, 128)",float32,2,-0.0026427102275192738,1.3257757425308228,0.218441441655159,0.24486540257930756,
data\official\train\train\NoisyLR\000001.npy,"(128, 128)",float32,2,-0.0031231592874974012,1.4091064929962158,0.3267541229724884,0.17107371985912323,
data\official\train\train\NoisyLR\000002.npy,"(128, 128)",float32,2,0.0002783304953482002,1.3459364175796509,0.3046870231628418,0.16135874390602112,
data\official\train\train\NoisyLR\000003.npy,"(128, 128)",float32,2,-0.0010054984595626593,1.3146018981933594,0.2989100217819214,0.15143395960330963,
data\official\train\train\NoisyLR\000004.npy,"(128, 128)",float32,2,-0.04995102062821388,1.3318248987197876,0.35625845193862915,0.19592374563217163,
data\official\train\train\NoisyLR\000005.npy,"(128, 128)",float32,2,-0.006049090996384621,0.9321689605712891,0.26851266622543335,0.06995169818401337,
data\official\train\train\NoisyLR\000006.npy,"(128, 128)",float32,2,-0.011915026232600212,0.843887448310852,0.26834845542907715,0.0682278499007225,
data\official\train\train\NoisyLR\000007.npy,"(128, 128)",float32,2,-0.016929149627685547,1.1249449253082275,0.268328458070755,0.07084177434444427,
data\official\train\train\NoisyLR\000008.npy,"(128, 128)",float32,2,-0.04200931265950203,1.5704659223556519,0.5252891778945923,0.24984639883041382,
data\official\train\train\NoisyLR\000009.npy,"(128, 128)",float32,2,-0.0018216996686533093,1.4595404863357544,0.5277301073074341,0.237280935049057,
data\official\train\train\NoisyLR\000010.npy,"(128, 128)",float32,2,-0.0033746028784662485,1.4051101207733154,0.49756935238838196,0.2280275523662567,
data\official\train\train\NoisyLR\000011.npy,"(128, 128)",float32,2,0.00444362498819828,1.297839641571045,0.5365456342697144,0.23353734612464905,
data\official\train\train\NoisyLR\000012.npy,"(128, 128)",float32,2,0.020599503070116043,1.4307210445404053,0.2527472972869873,0.1914825439453125,
data\official\train\train\NoisyLR\000013.npy,"(128, 128)",float32,2,0.019195398315787315,1.681573748588562,0.7818526029586792,0.29231834411621094,
data\official\train\train\NoisyLR\000014.npy,"(128, 128)",float32,2,0.026551134884357452,1.6335859298706055,0.7956736087799072,0.27382922172546387,
data\official\train\train\NoisyLR\000015.npy,"(128, 128)",float32,2,0.007161327172070742,1.585473656654358,0.7587977647781372,0.2962689697742462,
data\official\train\train\NoisyLR\000016.npy,"(128, 128)",float32,2,-0.025143014267086983,1.6520973443984985,0.798212468624115,0.24099025130271912,
data\official\train\train\NoisyLR\000017.npy,"(128, 128)",float32,2,-0.011460768058896065,1.2589951753616333,0.5915948152542114,0.21643401682376862,
data\official\train\train\NoisyLR\000018.npy,"(128, 128)",float32,2,-0.0030410438776016235,1.4285067319869995,0.5999810695648193,0.2192416489124298,
data\official\train\train\NoisyLR\000019.npy,"(128, 128)",float32,2,0.009936096146702766,1.3405702114105225,0.5945292711257935,0.218153178691864,
data\official\train\train\NoisyLR\000020.npy,"(128, 128)",float32,2,0.035195186734199524,1.4826202392578125,0.5845330953598022,0.21533268690109253,
data\official\train\train\NoisyLR\000021.npy,"(128, 128)",float32,2,0.01665452867746353,1.035732626914978,0.38313162326812744,0.15132926404476166,
data\official\train\train\NoisyLR\000022.npy,"(128, 128)",float32,2,-0.007020998280495405,1.1447616815567017,0.3707578480243683,0.1467641443014145,
data\official\train\train\NoisyLR\000023.npy,"(128, 128)",float32,2,-0.0021659955382347107,1.0727331638336182,0.3712150454521179,0.14460337162017822,
data\official\train\train\NoisyLR\000024.npy,"(128, 128)",float32,2,-0.02357049472630024,1.4102561473846436,0.3914867639541626,0.2059902846813202,
data\official\train\train\NoisyLR\000025.npy,"(128, 128)",float32,2,-0.019422335550189018,1.283496379852295,0.24182072281837463,0.16111718118190765,
data\official\train\train\NoisyLR\000026.npy,"(128, 128)",float32,2,0.001270187203772366,1.2459715604782104,0.24168968200683594,0.15974634885787964,
data\official\train\train\NoisyLR\000027.npy,"(128, 128)",float32,2,-0.012583830393850803,1.372061014175415,0.24043121933937073,0.16058003902435303,
data\official\train\train\NoisyLR\000028.npy,"(128, 128)",float32,2,-0.008710519410669804,1.4268943071365356,0.6832525730133057,0.23252752423286438,
data\official\train\train\NoisyLR\000029.npy,"(128, 128)",float32,2,-0.00025012862170115113,1.4704421758651733,0.5092830061912537,0.21260802447795868,
data\official\train\train\NoisyLR\000030.npy,"(128, 128)",float32,2,-0.001560224569402635,1.2466708421707153,0.4922608733177185,0.20542672276496887,
data\official\train\train\NoisyLR\000031.npy,"(128, 128)",float32,2,0.0007876661256887019,1.3946404457092285,0.5100878477096558,0.21093131601810455,
data\official\train\train\NoisyLR\000032.npy,"(128, 128)",float32,2,-0.014598268084228039,1.481552004814148,0.6563558578491211,0.3089276850223541,
data\official\train\train\NoisyLR\000033.npy,"(128, 128)",float32,2,-0.04034125804901123,1.4630719423294067,0.5863875150680542,0.3242691457271576,
data\official\train\train\NoisyLR\000034.npy,"(128, 128)",float32,2,-0.03652001544833183,1.4717029333114624,0.6349738240242004,0.31721997261047363,
data\official\train\train\NoisyLR\000035.npy,"(128, 128)",float32,2,-0.04923319071531296,1.562296986579895,0.591204047203064,0.32883042097091675,
data\official\train\train\NoisyLR\000036.npy,"(128, 128)",float32,2,-0.049201544374227524,1.2120472192764282,0.3992929458618164,0.12042420357465744,
data\official\train\train\NoisyLR\000037.npy,"(128, 128)",float32,2,-8.245275967055932e-05,1.3645213842391968,0.6065207719802856,0.20626328885555267,
data\official\train\train\NoisyLR\000038.npy,"(128, 128)",float32,2,-0.0022407996002584696,1.3562557697296143,0.5901761651039124,0.20259466767311096,
data\official\train\train\NoisyLR\000039.npy,"(128, 128)",float32,2,0.008497464470565319,1.4226106405258179,0.5936301946640015,0.19812899827957153,
data\official\train\train\NoisyLR\000040.npy,"(128, 128)",float32,2,-0.0007300623110495508,1.3473987579345703,0.4606325030326843,0.19738490879535675,
data\official\train\train\NoisyLR\000041.npy,"(128, 128)",float32,2,-0.02139429561793804,1.2666605710983276,0.38911765813827515,0.25742626190185547,
data\official\train\train\NoisyLR\000042.npy,"(128, 128)",float32,2,-0.07983317226171494,1.5630152225494385,0.3692915439605713,0.2675538659095764,
data\official\train\train\NoisyLR\000043.npy,"(128, 128)",float32,2,-0.025685472413897514,1.2977972030639648,0.37810978293418884,0.2663044035434723,
data\official\train\train\NoisyLR\000044.npy,"(128, 128)",float32,2,-0.0475342757999897,1.714219093322754,0.3480691611766815,0.31103986501693726,
data\official\train\train\NoisyLR\000045.npy,"(128, 128)",float32,2,0.01721383072435856,1.3083710670471191,0.5317162871360779,0.2077835202217102,
data\official\train\train\NoisyLR\000046.npy,"(128, 128)",float32,2,0.018868647515773773,1.3554123640060425,0.532172679901123,0.21476392447948456,
data\official\train\train\NoisyLR\000047.npy,"(128, 128)",float32,2,-9.476298873778433e-05,1.475258231163025,0.5297698378562927,0.2095709592103958,
data\official\train\train\NoisyLR\000048.npy,"(128, 128)",float32,2,-0.006245862226933241,1.586019515991211,0.1848328411579132,0.25538086891174316,
data\official\train\train\NoisyLR\000049.npy,"(128, 128)",float32,2,-0.06925925612449646,1.1708776950836182,0.4736041724681854,0.14580896496772766,
data\official\train\train\NoisyLR\000050.npy,"(128, 128)",float32,2,-0.0949362963438034,1.101843237876892,0.47719502449035645,0.14990012347698212,
data\official\train\train\NoisyLR\000051.npy,"(128, 128)",float32,2,-0.09915529191493988,1.2124416828155518,0.4783916473388672,0.15416932106018066,
data\official\train\train\NoisyLR\000052.npy,"(128, 128)",float32,2,0.03675331175327301,1.440768837928772,0.655938982963562,0.14374858140945435,
data\official\train\train\NoisyLR\000053.npy,"(128, 128)",float32,2,-0.03182025998830795,1.262935996055603,0.41081398725509644,0.23291493952274323,
data\official\train\train\NoisyLR\000054.npy,"(128, 128)",float32,2,-0.02762581594288349,1.3471723794937134,0.41073375940322876,0.22607360780239105,
data\official\train\train\NoisyLR\000055.npy,"(128, 128)",float32,2,-0.0188432689756155,1.1033800840377808,0.32832491397857666,0.20696179568767548,
data\official\train\train\NoisyLR\000056.npy,"(128, 128)",float32,2,-0.008528847247362137,1.2671295404434204,0.32302120327949524,0.24500922858715057,
data\official\train\train\NoisyLR\000057.npy,"(128, 128)",float32,2,0.026279376819729805,1.378151297569275,0.5094108581542969,0.20278041064739227,
data\official\train\train\NoisyLR\000058.npy,"(128, 128)",float32,2,0.033652644604444504,1.3730287551879883,0.5193524360656738,0.196988046169281,
data\official\train\train\NoisyLR\000059.npy,"(128, 128)",float32,2,0.03372812643647194,1.3649600744247437,0.5065479278564453,0.1994103342294693,
data\official\train\train\NoisyLR\000060.npy,"(128, 128)",float32,2,-0.002822097623720765,1.5941290855407715,0.5929438471794128,0.25155165791511536,
data\official\train\train\NoisyLR\000061.npy,"(128, 128)",float32,2,0.012189063243567944,1.2478982210159302,0.44630807638168335,0.1451338827610016,
data\official\train\train\NoisyLR\000062.npy,"(128, 128)",float32,2,0.019748380407691002,1.3198362588882446,0.433906614780426,0.14897210896015167,
data\official\train\train\NoisyLR\000063.npy,"(128, 128)",float32,2,0.0335051491856575,1.2384047508239746,0.48546192049980164,0.14451774954795837,
data\official\train\train\NoisyLR\000064.npy,"(128, 128)",float32,2,0.005571560934185982,1.5700370073318481,0.7387037873268127,0.3113221228122711,
data\official\train\train\NoisyLR\000065.npy,"(128, 128)",float32,2,-0.012002913281321526,1.5558258295059204,0.3760649859905243,0.1627098172903061,
data\official\train\train\NoisyLR\000066.npy,"(128, 128)",float32,2,-0.030594347044825554,1.463112473487854,0.3724159598350525,0.16281424462795258,
data\official\train\train\NoisyLR\000067.npy,"(128, 128)",float32,2,0.016410941258072853,1.3958054780960083,0.4541424810886383,0.19214268028736115,
data\official\train\train\NoisyLR\000068.npy,"(128, 128)",float32,2,-0.003969203680753708,1.3438165187835693,0.5374928712844849,0.2508769929409027,
data\official\train\train\NoisyLR\000069.npy,"(128, 128)",float32,2,-0.017788203433156013,1.2649574279785156,0.16809743642807007,0.16055850684642792,
data\official\train\train\NoisyLR\000070.npy,"(128, 128)",float32,2,-0.0123982522636652,1.2081855535507202,0.16944730281829834,0.1616004854440689,
data\official\train\train\NoisyLR\000071.npy,"(128, 128)",float32,2,-0.008642593398690224,1.1891545057296753,0.16831925511360168,0.16101087629795074,
data\official\train\train\NoisyLR\000072.npy,"(128, 128)",float32,2,-0.026307212188839912,1.36614191532135,0.36689817905426025,0.28476372361183167,
data\official\train\train\NoisyLR\000073.npy,"(128, 128)",float32,2,-0.008441564626991749,1.2827216386795044,0.5066680908203125,0.28311681747436523,
data\official\train\train\NoisyLR\000074.npy,"(128, 128)",float32,2,-0.02703438512980938,1.2866294384002686,0.5057892799377441,0.2873910367488861,
data\official\train\train\NoisyLR\000075.npy,"(128, 128)",float32,2,-0.007436128333210945,1.3813575506210327,0.5021020174026489,0.2924709916114807,
data\official\train\train\NoisyLR\000076.npy,"(128, 128)",float32,2,-0.004129795823246241,1.316648244857788,0.28568100929260254,0.2106950432062149,
data\official\train\train\NoisyLR\000077.npy,"(128, 128)",float32,2,0.001593895605765283,1.3703551292419434,0.16946229338645935,0.12660160660743713,
data\official\train\train\NoisyLR\000078.npy,"(128, 128)",float32,2,0.017570311203598976,1.141582727432251,0.23166899383068085,0.12972861528396606,
data\official\train\train\NoisyLR\000079.npy,"(128, 128)",float32,2,0.0003677249769680202,1.2402276992797852,0.16803471744060516,0.11190681159496307,
data\official\train\train\NoisyLR\000080.npy,"(128, 128)",float32,2,-0.0501558892428875,1.2061935663223267,0.6009650826454163,0.1836416870355606,
data\official\train\train\NoisyLR\000081.npy,"(128, 128)",float32,2,-0.01933445781469345,1.3386154174804688,0.22493791580200195,0.23129241168498993,
data\official\train\train\NoisyLR\000082.npy,"(128, 128)",float32,2,-0.04640207812190056,1.40862238407135,0.21851284801959991,0.23996207118034363,
data\official\train\train\NoisyLR\000083.npy,"(128, 128)",float32,2,-0.026192519813776016,1.5474207401275635,0.211943119764328,0.2399616837501526,
data\official\train\train\NoisyLR\000084.npy,"(128, 128)",float32,2,-0.0066164471209049225,1.3438756465911865,0.3182244598865509,0.16527411341667175,
data\official\train\train\NoisyLR\000085.npy,"(128, 128)",float32,2,0.012777344323694706,1.544702410697937,0.6013044118881226,0.29364630579948425,
data\official\train\train\NoisyLR\000086.npy,"(128, 128)",float32,2,-0.04951032996177673,1.4198482036590576,0.5360443592071533,0.29736337065696716,
data\official\train\train\NoisyLR\000087.npy,"(128, 128)",float32,2,0.0019377556163817644,1.508067011833191,0.5740083456039429,0.2912624180316925,
data\official\train\train\NoisyLR\000088.npy,"(128, 128)",float32,2,0.0034634529147297144,1.5404222011566162,0.5799049139022827,0.3646828830242157,
data\official\train\train\NoisyLR\000089.npy,"(128, 128)",float32,2,0.0033185724169015884,1.4268269538879395,0.4669559597969055,0.18749621510505676,
data\official\train\train\NoisyLR\000090.npy,"(128, 128)",float32,2,0.006946725770831108,1.2235801219940186,0.4802575707435608,0.17893366515636444,
data\official\train\train\NoisyLR\000091.npy,"(128, 128)",float32,2,-0.012263614684343338,1.3169260025024414,0.48444581031799316,0.1797584742307663,
data\official\train\train\NoisyLR\000092.npy,"(128, 128)",float32,2,0.007766064256429672,1.171478509902954,0.33726805448532104,0.15809723734855652,
data\official\train\train\NoisyLR\000093.npy,"(128, 128)",float32,2,0.0002591325028333813,1.2181051969528198,0.15367111563682556,0.12251750379800797,
data\official\train\train\NoisyLR\000094.npy,"(128, 128)",float32,2,0.0031070425175130367,1.242258906364441,0.16806411743164062,0.13778769969940186,
data\official\train\train\NoisyLR\000095.npy,"(128, 128)",float32,2,0.004040090832859278,1.2349181175231934,0.15088582038879395,0.12286286801099777,
data\official\train\train\NoisyLR\000096.npy,"(128, 128)",float32,2,-0.026201551780104637,1.6031264066696167,0.47864678502082825,0.2483493536710739,
data\official\train\train\NoisyLR\000097.npy,"(128, 128)",float32,2,-0.009539793245494366,1.27866530418396,0.3386659026145935,0.19533437490463257,
data\official\train\train\NoisyLR\000098.npy,"(128, 128)",float32,2,-0.020432736724615097,1.2599529027938843,0.3414120078086853,0.1847684681415558,
data\official\train\train\NoisyLR\000099.npy,"(128, 128)",float32,2,-0.016461877152323723,1.1647862195968628,0.33939212560653687,0.1926508992910385,
data\official\train\train\NoisyLR\000100.npy,"(128, 128)",float32,2,0.0033466313034296036,1.7199463844299316,0.32685625553131104,0.2582550048828125,
data\official\train\train\NoisyLR\000101.npy,"(128, 128)",float32,2,0.022943291813135147,1.4729690551757812,0.5188708305358887,0.21518607437610626,
data\official\train\train\NoisyLR\000102.npy,"(128, 128)",float32,2,0.00013303956075105816,1.4017560482025146,0.5105869174003601,0.22018668055534363,
data\official\train\train\NoisyLR\000103.npy,"(128, 128)",float32,2,0.0027353838086128235,1.492667317390442,0.5146671533584595,0.22256408631801605,
data\official\train\train\NoisyLR\000104.npy,"(128, 128)",float32,2,-0.0010234973160549998,1.6933449506759644,0.6025338172912598,0.2935110926628113,
data\official\train\train\NoisyLR\000105.npy,"(128, 128)",float32,2,-0.003359615569934249,1.5563808679580688,0.3158082067966461,0.29173439741134644,
data\official\train\train\NoisyLR\000106.npy,"(128, 128)",float32,2,-0.017986170947551727,1.255150318145752,0.20963025093078613,0.20136621594429016,
data\official\train\train\NoisyLR\000107.npy,"(128, 128)",float32,2,-0.00010035479499492794,1.5079317092895508,0.26483428478240967,0.25588032603263855,
data\official\train\train\NoisyLR\000108.npy,"(128, 128)",float32,2,-0.09665048867464066,1.2967113256454468,0.3126300573348999,0.21158012747764587,
data\official\train\train\NoisyLR\000109.npy,"(128, 128)",float32,2,-0.010663505643606186,1.5469846725463867,0.250541627407074,0.2662554085254669,
data\official\train\train\NoisyLR\000110.npy,"(128, 128)",float32,2,-0.04024512320756912,1.295734167098999,0.18013742566108704,0.19524168968200684,
data\official\train\train\NoisyLR\000111.npy,"(128, 128)",float32,2,-0.004811608232557774,1.509425401687622,0.17312994599342346,0.18817181885242462,
data\official\train\train\NoisyLR\000112.npy,"(128, 128)",float32,2,0.00015617765893694013,1.2249683141708374,0.3511807918548584,0.2009296864271164,
data\official\train\train\NoisyLR\000113.npy,"(128, 128)",float32,2,0.010541718453168869,1.4624693393707275,0.4684804677963257,0.17100371420383453,
data\official\train\train\NoisyLR\000114.npy,"(128, 128)",float32,2,0.010858355090022087,1.3704429864883423,0.46862316131591797,0.17572136223316193,
data\official\train\train\NoisyLR\000115.npy,"(128, 128)",float32,2,0.029363946989178658,1.3549402952194214,0.7738134860992432,0.14917199313640594,
data\official\train\train\NoisyLR\000116.npy,"(128, 128)",float32,2,0.020436115562915802,1.162831425666809,0.49034643173217773,0.17645657062530518,
data\official\train\train\NoisyLR\000117.npy,"(128, 128)",float32,2,0.018519334495067596,1.5387827157974243,0.3715950846672058,0.15042780339717865,
data\official\train\train\NoisyLR\000118.npy,"(128, 128)",float32,2,0.00843273289501667,1.1705924272537231,0.375052809715271,0.1493658423423767,
data\official\train\train\NoisyLR\000119.npy,"(128, 128)",float32,2,0.0016192087205126882,1.2798079252243042,0.390225350856781,0.14642234146595,
data\official\train\train\NoisyLR\000120.npy,"(128, 128)",float32,2,0.0014191903173923492,1.474838376045227,0.625946044921875,0.31318357586860657,
data\official\train\train\NoisyLR\000121.npy,"(128, 128)",float32,2,0.001255179289728403,1.4255272150039673,0.24777421355247498,0.24345405399799347,
data\official\train\train\NoisyLR\000122.npy,"(128, 128)",float32,2,-0.021321017295122147,1.3724861145019531,0.28683537244796753,0.27765488624572754,
data\official\train\train\NoisyLR\000123.npy,"(128, 128)",float32,2,-0.02065289579331875,1.398290753364563,0.27426591515541077,0.2725277543067932,
data\official\train\train\NoisyLR\000124.npy,"(128, 128)",float32,2,-0.04865574464201927,1.4752637147903442,0.349902868270874,0.22265392541885376,
data\official\train\train\NoisyLR\000125.npy,"(128, 128)",float32,2,-0.007173632737249136,1.410325050354004,0.31438058614730835,0.23780414462089539,
data\official\train\train\NoisyLR\000126.npy,"(128, 128)",float32,2,-0.010829992592334747,1.3059947490692139,0.3060236871242523,0.23410765826702118,
data\official\train\train\NoisyLR\000127.npy,"(128, 128)",float32,2,-0.0029724412597715855,1.4623925685882568,0.29477548599243164,0.23709344863891602,
data\official\train\train\NoisyLR\000128.npy,"(128, 128)",float32,2,0.00542824063450098,1.5074933767318726,0.5629296898841858,0.2216414362192154,
data\official\train\train\NoisyLR\000129.npy,"(128, 128)",float32,2,0.0011044488055631518,1.343130350112915,0.43473976850509644,0.1882239729166031,
data\official\train\train\NoisyLR\000130.npy,"(128, 128)",float32,2,0.013409226201474667,1.248718023300171,0.4161645174026489,0.18182097375392914,
data\official\train\train\NoisyLR\000131.npy,"(128, 128)",float32,2,0.01273036003112793,1.2448856830596924,0.414289265871048,0.1802801936864853,
data\official\train\train\NoisyLR\000132.npy,"(128, 128)",float32,2,0.03408508002758026,1.328665018081665,0.7148615121841431,0.1409621238708496,
data\official\train\train\NoisyLR\000133.npy,"(128, 128)",float32,2,0.05750521644949913,1.2725043296813965,0.6007378101348877,0.14765986800193787,
data\official\train\train\NoisyLR\000134.npy,"(128, 128)",float32,2,0.06571224331855774,1.3027472496032715,0.29532766342163086,0.08622971922159195,
data\official\train\train\NoisyLR\000135.npy,"(128, 128)",float32,2,-0.00927643571048975,1.1690343618392944,0.5779665112495422,0.1490730345249176,
data\official\train\train\NoisyLR\000136.npy,"(128, 128)",float32,2,-0.010208205319941044,1.2350163459777832,0.2482261061668396,0.2444981038570404,
data\official\train\train\NoisyLR\000137.npy,"(128, 128)",float32,2,-0.022922979667782784,1.0541446208953857,0.10801876336336136,0.10239236801862717,
data\official\train\train\NoisyLR\000138.npy,"(128, 128)",float32,2,-0.010615795850753784,1.116714596748352,0.10816242545843124,0.10380232334136963,
data\official\train\train\NoisyLR\000139.npy,"(128, 128)",float32,2,-0.01793229766190052,1.1966782808303833,0.09761462360620499,0.09979790449142456,
data\official\train\train\NoisyLR\000140.npy,"(128, 128)",float32,2,-0.07921799272298813,1.378166675567627,0.46167564392089844,0.25432345271110535,
data\official\train\train\NoisyLR\000141.npy,"(128, 128)",float32,2,-0.017706871032714844,1.480031967163086,0.4704786539077759,0.2645019590854645,
data\official\train\train\NoisyLR\000142.npy,"(128, 128)",float32,2,-0.021486787125468254,1.5500537157058716,0.48608115315437317,0.26045623421669006,
data\official\train\train\NoisyLR\000143.npy,"(128, 128)",float32,2,-0.015824386849999428,1.5296210050582886,0.46831417083740234,0.26688700914382935,
data\official\train\train\NoisyLR\000144.npy,"(128, 128)",float32,2,-0.003873466979712248,1.264764428138733,0.405184268951416,0.16593995690345764,
data\official\train\train\NoisyLR\000145.npy,"(128, 128)",float32,2,0.0025948891416192055,1.3269115686416626,0.45886653661727905,0.221744105219841,
data\official\train\train\NoisyLR\000146.npy,"(128, 128)",float32,2,-0.014520769007503986,1.7834237813949585,0.4560827314853668,0.23187042772769928,
data\official\train\train\NoisyLR\000147.npy,"(128, 128)",float32,2,0.015298882499337196,1.4995163679122925,0.4616914391517639,0.22172760963439941,
data\official\train\train\NoisyLR\000148.npy,"(128, 128)",float32,2,0.01784036122262478,1.5568392276763916,0.4570554792881012,0.22731022536754608,
data\official\train\train\NoisyLR\000149.npy,"(128, 128)",float32,2,0.012615096755325794,1.7275099754333496,0.5776249766349792,0.2559295892715454,
data\official\train\train\NoisyLR\000150.npy,"(128, 128)",float32,2,0.013248147442936897,1.5907152891159058,0.5649399757385254,0.266035795211792,
data\official\train\train\NoisyLR\000151.npy,"(128, 128)",float32,2,0.01115416083484888,1.565302848815918,0.5759137868881226,0.26306819915771484,
data\official\train\train\NoisyLR\000152.npy,"(128, 128)",float32,2,0.0006943882908672094,1.3319822549819946,0.3322838842868805,0.197291299700737,
data\official\train\train\NoisyLR\000153.npy,"(128, 128)",float32,2,0.003348167520016432,1.597649097442627,0.46342501044273376,0.22238822281360626,
data\official\train\train\NoisyLR\000154.npy,"(128, 128)",float32,2,-0.019492970779538155,1.4243100881576538,0.5637765526771545,0.20565533638000488,
data\official\train\train\NoisyLR\000155.npy,"(128, 128)",float32,2,0.002126558916643262,1.3615421056747437,0.4087027311325073,0.2400699406862259,
data\official\train\train\NoisyLR\000156.npy,"(128, 128)",float32,2,-0.041301097720861435,1.752834677696228,0.27870437502861023,0.25008779764175415,
data\official\train\train\NoisyLR\000157.npy,"(128, 128)",float32,2,-0.02298499457538128,1.563869595527649,0.11931771785020828,0.10033096373081207,
data\official\train\train\NoisyLR\000158.npy,"(128, 128)",float32,2,0.003600695636123419,1.2859467267990112,0.1136736124753952,0.09398458153009415,
